#Rev: sensefly/geoinfo/3
fileName	latitude	longitude	altitude_wgs84
DSC03801.JPG	35.9892791309	139.1082400585	449.7911071777	
DSC03802.JPG	35.9894573120	139.1086804814	449.3106079102	
DSC03803.JPG	35.9896130468	139.1091019946	450.0784301758	
DSC03804.JPG	35.9898036110	139.1094754458	449.8857727051	
DSC03805.JPG	35.9899586384	139.1099316263	447.2903442383	
DSC03806.JPG	35.9901608076	139.1103311118	447.8340759277	
DSC03807.JPG	35.9902743249	139.1107851715	447.9258117676	
DSC03808.JPG	35.9904547914	139.1111711850	448.7459106445	
DSC03809.JPG	35.9906125938	139.1116102513	448.0350646973	
DSC03810.JPG	35.9912243668	139.1111411384	450.3471984863	
DSC03811.JPG	35.9910697291	139.1106935373	449.8708801270	
DSC03812.JPG	35.9908945548	139.1102408133	449.8073120117	
DSC03813.JPG	35.9907045572	139.1097747478	452.8610229492	
DSC03814.JPG	35.9905026523	139.1092747204	450.3936157227	
DSC03815.JPG	35.9902954208	139.1088183595	450.8096618652	
DSC03816.JPG	35.9901185500	139.1083363905	450.3983154297	
DSC03817.JPG	35.9899394269	139.1078755056	449.7491455078	
DSC03818.JPG	35.9897614859	139.1073948264	451.3739013672	
DSC03819.JPG	35.9895726002	139.1069494099	450.5083007812	
DSC03820.JPG	35.9893954751	139.1064966854	449.9906616211	
DSC03821.JPG	35.9892221649	139.1060522114	449.8624267578	
DSC03822.JPG	35.9890418655	139.1055924256	450.0985717773	
DSC03823.JPG	35.9888651272	139.1051393984	450.3380126953	
DSC03824.JPG	35.9886742622	139.1046888743	449.9705810547	
DSC03825.JPG	35.9884913518	139.1042075389	450.9073791504	
DSC03826.JPG	35.9882878487	139.1037438535	451.8759155273	
DSC03827.JPG	35.9881318564	139.1032749997	450.7102661133	
DSC03828.JPG	35.9879324628	139.1027846303	451.0182189941	
DSC03829.JPG	35.9877435776	139.1023125180	450.6777954102	
DSC03830.JPG	35.9875514032	139.1018326828	451.8570556641	
DSC03831.JPG	35.9873735782	139.1014022573	451.0605773926	
DSC03832.JPG	35.9872085066	139.1009571623	449.4802856445	
DSC03833.JPG	35.9870275385	139.1005193316	448.3973388672	
DSC03834.JPG	35.9868406971	139.1000582594	448.7487792969	
DSC03835.JPG	35.9866662085	139.0995952731	449.7053833008	
DSC03836.JPG	35.9865050794	139.0991402573	449.4706115723	
DSC03837.JPG	35.9862961729	139.0986967921	451.9189453125	
DSC03838.JPG	35.9861224631	139.0982275691	452.2924804688	
DSC03839.JPG	35.9859232670	139.0977856211	450.7935485840	
DSC03840.JPG	35.9867775855	139.0977633085	450.6406555176	
DSC03841.JPG	35.9869335718	139.0981721456	449.8244018555	
DSC03842.JPG	35.9871196840	139.0985864598	449.9495239258	
DSC03843.JPG	35.9872846914	139.0990421592	449.9131774902	
DSC03844.JPG	35.9874623268	139.0994931139	450.1475830078	
DSC03845.JPG	35.9876431957	139.0999524016	450.5156860352	
DSC03846.JPG	35.9878212735	139.1004150740	449.9156188965	
DSC03847.JPG	35.9880052176	139.1008580249	450.0569152832	
DSC03848.JPG	35.9881816763	139.1013217347	448.9313354492	
DSC03849.JPG	35.9883674560	139.1017695272	449.7560729980	
DSC03850.JPG	35.9885341901	139.1022039745	448.9481201172	
DSC03851.JPG	35.9887077261	139.1026265712	448.6842041016	
DSC03852.JPG	35.9888727017	139.1030510377	450.1755065918	
DSC03853.JPG	35.9890389032	139.1034659716	451.3682250977	
DSC03854.JPG	35.9892218857	139.1039057526	450.4909057617	
DSC03855.JPG	35.9893809750	139.1043321791	449.6208801270	
DSC03856.JPG	35.9895439611	139.1047573337	449.3890686035	
DSC03857.JPG	35.9897118279	139.1051890945	450.4461669922	
DSC03858.JPG	35.9898890587	139.1056219977	450.6831970215	
DSC03859.JPG	35.9900727949	139.1060594645	452.3766784668	
DSC03860.JPG	35.9902531493	139.1065509426	453.5403747559	
DSC03861.JPG	35.9904392116	139.1070532373	452.6296386719	
DSC03862.JPG	35.9906533456	139.1075022688	454.5154724121	
DSC03863.JPG	35.9908295915	139.1079231648	451.5001220703	
DSC03864.JPG	35.9909920790	139.1083906297	449.0574035645	
DSC03865.JPG	35.9911839820	139.1088630506	449.7579345703	
DSC03866.JPG	35.9913722510	139.1093380300	451.2735290527	
DSC03867.JPG	35.9915651001	139.1098138723	451.8644714355	
DSC03868.JPG	35.9917034561	139.1102817718	450.7609558105	
DSC03869.JPG	35.9919332224	139.1107108241	450.9095458984	
DSC03870.JPG	35.9920931915	139.1111881779	451.7204589844	
